uuid,freq,date,source_name,source_filename,adm3_pcode,disease_icd10_code,disease_common_name,death_total
DPSAT0019D4,W,2006-10-16,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,13
DPSAT0019D5,W,2006-10-23,PSA,City-weekly_2006_deaths,PH063022000,A00,CHOLERA,0
DPSAT0019D6,W,2006-10-23,PSA,City-weekly_2006_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0019D7,W,2006-10-23,PSA,City-weekly_2006_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0019D8,W,2006-10-23,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT0019D9,W,2006-10-23,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT0019DA,W,2006-10-23,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT0019DB,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0019DC,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0019DD,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,A82,RABIES,0
DPSAT0019DE,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0019DF,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT0019E0,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT0019E1,W,2006-10-30,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT0019E2,W,2006-11-06,PSA,City-weekly_2006_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0019E3,W,2006-11-06,PSA,City-weekly_2006_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT0019E4,W,2006-11-06,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0019E5,W,2006-11-06,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT0019E6,W,2006-11-06,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,14
DPSAT0019E7,W,2006-11-13,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT0019E8,W,2006-11-13,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT0019E9,W,2006-11-13,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT0019EA,W,2006-11-20,PSA,City-weekly_2006_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0019EB,W,2006-11-20,PSA,City-weekly_2006_deaths,PH063022000,A82,RABIES,0
DPSAT0019EC,W,2006-11-20,PSA,City-weekly_2006_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT0019ED,W,2006-11-20,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT0019EE,W,2006-11-20,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT0019EF,W,2006-11-20,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT0019F0,W,2006-11-27,PSA,City-weekly_2006_deaths,PH063022000,A27,LEPTOSPIROSIS,2
DPSAT0019F1,W,2006-11-27,PSA,City-weekly_2006_deaths,PH063022000,A82,RABIES,0
DPSAT0019F2,W,2006-11-27,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT0019F3,W,2006-11-27,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT0019F4,W,2006-11-27,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT0019F5,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0019F6,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT0019F7,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,A82,RABIES,0
DPSAT0019F8,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT0019F9,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT0019FA,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT0019FB,W,2006-12-04,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT0019FC,W,2006-12-11,PSA,City-weekly_2006_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT0019FD,W,2006-12-11,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT0019FE,W,2006-12-11,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT0019FF,W,2006-12-11,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,16
DPSAT001A00,W,2006-12-18,PSA,City-weekly_2006_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A01,W,2006-12-18,PSA,City-weekly_2006_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A02,W,2006-12-18,PSA,City-weekly_2006_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001A03,W,2006-12-18,PSA,City-weekly_2006_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A04,W,2007-01-01,PSA,City-weekly_2007_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001A05,W,2007-01-01,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001A06,W,2007-01-01,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A07,W,2007-01-01,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A08,W,2007-01-01,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A09,W,2007-01-01,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A0A,W,2007-01-08,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A0B,W,2007-01-08,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001A0C,W,2007-01-08,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT001A0D,W,2007-01-15,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A0E,W,2007-01-15,PSA,City-weekly_2007_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001A0F,W,2007-01-15,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001A10,W,2007-01-15,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001A11,W,2007-01-15,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001A12,W,2007-01-15,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A13,W,2007-01-22,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,2
DPSAT001A14,W,2007-01-22,PSA,City-weekly_2007_deaths,PH063022000,A82,RABIES,3
DPSAT001A15,W,2007-01-22,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,9
DPSAT001A16,W,2007-01-22,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A17,W,2007-01-22,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001A18,W,2007-01-22,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A19,W,2007-01-29,PSA,City-weekly_2007_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001A1A,W,2007-01-29,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A1B,W,2007-01-29,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,11
DPSAT001A1C,W,2007-01-29,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A1D,W,2007-02-05,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A1E,W,2007-02-05,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001A1F,W,2007-02-05,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT001A20,W,2007-02-12,PSA,City-weekly_2007_deaths,PH063022000,A00,CHOLERA,0
DPSAT001A21,W,2007-02-12,PSA,City-weekly_2007_deaths,PH063022000,A82,RABIES,1
DPSAT001A22,W,2007-02-12,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001A23,W,2007-02-12,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,2
DPSAT001A24,W,2007-02-12,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001A25,W,2007-02-12,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,11
DPSAT001A26,W,2007-02-19,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A27,W,2007-02-19,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A28,W,2007-02-19,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001A29,W,2007-02-19,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A2A,W,2007-02-26,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A2B,W,2007-02-26,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A2C,W,2007-02-26,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001A2D,W,2007-02-26,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001A2E,W,2007-03-05,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,2
DPSAT001A2F,W,2007-03-05,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A30,W,2007-03-05,PSA,City-weekly_2007_deaths,PH063022000,A27,LEPTOSPIROSIS,0
DPSAT001A31,W,2007-03-05,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A32,W,2007-03-05,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001A33,W,2007-03-05,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A34,W,2007-03-12,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A35,W,2007-03-12,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001A36,W,2007-03-12,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A37,W,2007-03-12,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A38,W,2007-03-19,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001A39,W,2007-03-19,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001A3A,W,2007-03-19,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A3B,W,2007-03-19,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A3C,W,2007-03-26,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A3D,W,2007-03-26,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001A3E,W,2007-03-26,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001A3F,W,2007-03-26,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A40,W,2007-04-02,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001A41,W,2007-04-02,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,4
DPSAT001A42,W,2007-04-02,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT001A43,W,2007-04-02,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A44,W,2007-04-09,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A45,W,2007-04-09,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001A46,W,2007-04-09,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,2
DPSAT001A47,W,2007-04-16,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001A48,W,2007-04-16,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A49,W,2007-04-16,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001A4A,W,2007-04-16,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A4B,W,2007-04-16,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A4C,W,2007-04-16,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001A4D,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,2
DPSAT001A4E,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,0
DPSAT001A4F,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT001A50,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT001A51,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A52,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,8
DPSAT001A53,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT001A54,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001A55,W,2007-04-23,PSA,City-weekly_2007_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT001A56,W,2007-04-30,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001A57,W,2007-04-30,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A58,W,2007-04-30,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,7
DPSAT001A59,W,2007-04-30,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,3
DPSAT001A5A,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,A00,CHOLERA,0
DPSAT001A5B,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A5C,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001A5D,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,A82,RABIES,0
DPSAT001A5E,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,0
DPSAT001A5F,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT001A60,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A61,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001A62,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,I20-I25,ANGINA,0
DPSAT001A63,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A64,W,2007-05-07,PSA,City-weekly_2007_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT001A65,W,2007-05-14,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A66,W,2007-05-14,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A67,W,2007-05-14,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A68,W,2007-05-14,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001A69,W,2007-05-21,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001A6A,W,2007-05-21,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A6B,W,2007-05-21,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A6C,W,2007-05-21,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001A6D,W,2007-05-28,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001A6E,W,2007-05-28,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A6F,W,2007-05-28,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001A70,W,2007-05-28,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A71,W,2007-05-28,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A72,W,2007-06-04,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,1
DPSAT001A73,W,2007-06-04,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001A74,W,2007-06-04,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A75,W,2007-06-04,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A76,W,2007-06-11,PSA,City-weekly_2007_deaths,PH063022000,A00,CHOLERA,0
DPSAT001A77,W,2007-06-11,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001A78,W,2007-06-11,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001A79,W,2007-06-11,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001A7A,W,2007-06-11,PSA,City-weekly_2007_deaths,PH063022000,I20-I25,ANGINA,1
DPSAT001A7B,W,2007-06-11,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001A7C,W,2007-06-18,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001A7D,W,2007-06-18,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A7E,W,2007-06-18,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001A7F,W,2007-06-18,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT001A80,W,2007-06-18,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A81,W,2007-06-25,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,1
DPSAT001A82,W,2007-06-25,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001A83,W,2007-06-25,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,9
DPSAT001A84,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,A00,CHOLERA,0
DPSAT001A85,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,0
DPSAT001A86,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001A87,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,B15,HEPATITIS A,0
DPSAT001A88,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A89,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,5
DPSAT001A8A,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,I20-I25,ANGINA,0
DPSAT001A8B,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A8C,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001A8D,W,2007-07-02,PSA,City-weekly_2007_deaths,PH063022000,T67,HEAT STROKE,0
DPSAT001A8E,W,2007-07-09,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A8F,W,2007-07-09,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,4
DPSAT001A90,W,2007-07-09,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A91,W,2007-07-16,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT001A92,W,2007-07-16,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A93,W,2007-07-16,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,9
DPSAT001A94,W,2007-07-16,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,8
DPSAT001A95,W,2007-07-23,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A96,W,2007-07-23,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001A97,W,2007-07-23,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,3
DPSAT001A98,W,2007-07-23,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001A99,W,2007-07-23,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001A9A,W,2007-07-30,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001A9B,W,2007-07-30,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001A9C,W,2007-07-30,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,6
DPSAT001A9D,W,2007-07-30,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,6
DPSAT001A9E,W,2007-07-30,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,7
DPSAT001A9F,W,2007-07-30,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001AA0,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,A00,CHOLERA,0
DPSAT001AA1,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001AA2,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,A27,LEPTOSPIROSIS,1
DPSAT001AA3,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,4
DPSAT001AA4,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001AA5,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001AA6,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,I20-I25,ANGINA,0
DPSAT001AA7,W,2007-08-06,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001AA8,W,2007-08-13,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001AA9,W,2007-08-13,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,5
DPSAT001AAA,W,2007-08-13,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001AAB,W,2007-08-13,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,3
DPSAT001AAC,W,2007-08-13,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,10
DPSAT001AAD,W,2007-08-20,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,3
DPSAT001AAE,W,2007-08-20,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,5
DPSAT001AAF,W,2007-08-20,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,1
DPSAT001AB0,W,2007-08-20,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,5
DPSAT001AB1,W,2007-08-27,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,1
DPSAT001AB2,W,2007-08-27,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,5
DPSAT001AB3,W,2007-08-27,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,7
DPSAT001AB4,W,2007-08-27,PSA,City-weekly_2007_deaths,PH063022000,I11,HYPERTENSIVE HEART DISEASE,2
DPSAT001AB5,W,2007-08-27,PSA,City-weekly_2007_deaths,PH063022000,I21-I22,ISCHEMIC HEART DISEASE,6
DPSAT001AB6,W,2007-08-27,PSA,City-weekly_2007_deaths,PH063022000,J45,ASTHMA,1
DPSAT001AB7,W,2007-09-03,PSA,City-weekly_2007_deaths,PH063022000,A01,TYPHOID FEVER,1
DPSAT001AB8,W,2007-09-03,PSA,City-weekly_2007_deaths,PH063022000,A09,GASTROENTERITIS,3
DPSAT001AB9,W,2007-09-03,PSA,City-weekly_2007_deaths,PH063022000,A90-A91,DENGUE FEVER,2
DPSAT001ABA,W,2007-09-03,PSA,City-weekly_2007_deaths,PH063022000,E08-E14,DIABETES,4
